DATA,MÊS,ANO,PRODUTO ,FORMA PGTO,QNTD,PRECO,TOTAL,Unnamed: 8,PRODUTO .1,PRECO.1
2022-12-21,Dezembro,2022,Brinquedos,Cartão de Débito,1,89.56,89.56,,,
2022-12-21,Dezembro,2022,Ração,PIX,3,123.57,370.71,,,
2022-12-21,Dezembro,2022,Casinhas,Cartão de Crédito,1,56.94,56.94,,,
2022-12-22,Dezembro,2022,Ração,Cartão de Débito,1,123.57,123.57,,,
2022-12-22,Dezembro,2022,Ração,Cartão de Crédito,3,123.57,370.71,,,
2022-12-22,Dezembro,2022,Brinquedos,Cartão de Crédito,2,89.56,179.12,,,
2022-12-22,Dezembro,2022,Brinquedos,Cartão de Crédito,1,89.56,89.56,,,
2022-12-22,Dezembro,2022,Produtos Higiene,Cartão de Débito,1,95.51,95.51,,,
2022-12-22,Dezembro,2022,Brinquedos,Cartão de Crédito,1,89.56,89.56,,,
2022-12-22,Dezembro,2022,Ração,Cartão de Débito,1,123.57,123.57,,,
2022-12-22,Dezembro,2022,Ração,Cartão de Débito,2,123.57,247.14,,,
2022-12-23,Dezembro,2022,Brinquedos,Cartão de Crédito,1,89.56,89.56,,,
2022-12-23,Dezembro,2022,Produtos Higiene,Cartão de Débito,1,95.51,95.51,,,
2022-12-23,Dezembro,2022,Casinhas,Cartão de Crédito,1,56.94,56.94,,,
2022-12-23,Dezembro,2022,Ração,Cartão de Crédito,3,123.57,370.71,,,
2022-12-23,Dezembro,2022,Ração,Cartão de Débito,4,123.57,494.28,,,
2022-12-23,Dezembro,2022,Casinhas,Cartão de Débito,2,56.94,113.88,,,
2022-12-24,Dezembro,2022,Ração,Dinheiro,1,123.57,123.57,,,
2022-12-24,Dezembro,2022,Ração,Cartão de Débito,1,123.57,123.57,,,
2022-12-24,Dezembro,2022,Ração,Dinheiro,2,123.57,247.14,,,
2022-12-24,Dezembro,2022,Ração,Cartão de Débito,4,123.57,494.28,,,
2022-12-24,Dezembro,2022,Brinquedos,Dinheiro,1,89.56,89.56,,,
2022-12-24,Dezembro,2022,Produtos Higiene,Dinheiro,1,95.51,95.51,,,
2022-12-24,Dezembro,2022,Brinquedos,Cartão de Crédito,1,89.56,89.56,,,
2022-12-24,Dezembro,2022,Ração,Dinheiro,1,123.57,123.57,,,
2022-12-24,Dezembro,2022,Ração,Cartão de Crédito,1,123.57,123.57,,,
2022-12-24,Dezembro,2022,Brinquedos,Dinheiro,1,89.56,89.56,,,
2022-12-24,Dezembro,2022,Casinhas,Cartão de Crédito,1,56.94,56.94,,,
2022-12-24,Dezembro,2022,Brinquedos,PIX,1,89.56,89.56,,,
2022-12-25,Dezembro,2022,Brinquedos,PIX,1,89.56,89.56,,,
2022-12-25,Dezembro,2022,Ração,Dinheiro,1,123.57,123.57,,,
2022-12-25,Dezembro,2022,Ração,Cartão de Crédito,3,123.57,370.71,,,
2022-12-25,Dezembro,2022,Produtos Higiene,Dinheiro,2,95.51,191.02,,,
2022-12-25,Dezembro,2022,Ração,PIX,3,123.57,370.71,,,
2022-12-25,Dezembro,2022,Brinquedos,Dinheiro,1,89.56,89.56,,,
2022-12-25,Dezembro,2022,Casinhas,PIX,2,56.94,113.88,,,
2022-12-25,Dezembro,2022,Produtos Higiene,Cartão de Crédito,1,95.51,95.51,,,
2022-12-25,Dezembro,2022,Casinhas,Cartão de Crédito,1,56.94,56.94,,,
2022-12-25,Dezembro,2022,Produtos Higiene,Dinheiro,1,95.51,95.51,,,
2022-12-25,Dezembro,2022,Produtos Higiene,PIX,2,95.51,191.02,,,
2022-12-26,Dezembro,2022,Casinhas,Cartão de Débito,1,56.94,56.94,,,
2022-12-26,Dezembro,2022,Casinhas,Cartão de Débito,1,56.94,56.94,,,
2022-12-26,Dezembro,2022,Ração,Cartão de Débito,4,123.57,494.28,,,
2022-12-26,Dezembro,2022,Casinhas,Cartão de Débito,1,56.94,56.94,,,
2022-12-26,Dezembro,2022,Brinquedos,Dinheiro,1,89.56,89.56,,,
2022-12-26,Dezembro,2022,Casinhas,Dinheiro,1,56.94,56.94,,,
2022-12-26,Dezembro,2022,Ração,Cartão de Débito,2,123.57,247.14,,,
2022-12-26,Dezembro,2022,Ração,Cartão de Crédito,1,123.57,123.57,,,
2022-12-26,Dezembro,2022,Ração,PIX,2,123.57,247.14,,,
2022-12-26,Dezembro,2022,Produtos Higiene,Dinheiro,1,95.51,95.51,,,
2022-12-26,Dezembro,2022,Casinhas,PIX,2,56.94,113.88,,,
2022-12-27,Dezembro,2022,Brinquedos,Cartão de Crédito,1,89.56,89.56,,,
2022-12-27,Dezembro,2022,Produtos Higiene,Cartão de Débito,1,95.51,95.51,,,
2022-12-27,Dezembro,2022,Produtos Higiene,PIX,1,95.51,95.51,,,
2022-12-27,Dezembro,2022,Brinquedos,Dinheiro,1,89.56,89.56,,,
2022-12-27,Dezembro,2022,Brinquedos,Dinheiro,1,89.56,89.56,,,
2022-12-27,Dezembro,2022,Ração,Cartão de Crédito,3,123.57,370.71,,,
2022-12-27,Dezembro,2022,Produtos Higiene,Dinheiro,1,95.51,95.51,,,
2022-12-27,Dezembro,2022,Brinquedos,Cartão de Débito,1,89.56,89.56,,,
2022-12-27,Dezembro,2022,Produtos Higiene,Cartão de Débito,1,95.51,95.51,,,
2022-12-27,Dezembro,2022,Ração,Cartão de Débito,1,123.57,123.57,,,
2022-12-27,Dezembro,2022,Ração,PIX,1,123.57,123.57,,,
2022-12-27,Dezembro,2022,Casinhas,PIX,1,56.94,56.94,,,
2022-12-27,Dezembro,2022,Casinhas,PIX,1,56.94,56.94,,,
2022-12-28,Dezembro,2022,Brinquedos,Cartão de Débito,1,89.56,89.56,,,
2022-12-28,Dezembro,2022,Ração,Dinheiro,4,123.57,494.28,,,
2022-12-28,Dezembro,2022,Ração,Cartão de Débito,1,123.57,123.57,,,
2022-12-28,Dezembro,2022,Casinhas,Dinheiro,1,56.94,56.94,,,
2022-12-28,Dezembro,2022,Brinquedos,Dinheiro,1,89.56,89.56,,,
2022-12-28,Dezembro,2022,Brinquedos,PIX,1,89.56,89.56,,,
2022-12-28,Dezembro,2022,Casinhas,PIX,2,56.94,113.88,,,
2022-12-29,Dezembro,2022,Ração,Cartão de Débito,1,123.57,123.57,,,
2022-12-29,Dezembro,2022,Produtos Higiene,Dinheiro,1,95.51,95.51,,,
2022-12-29,Dezembro,2022,Ração,Cartão de Crédito,4,123.57,494.28,,,
2022-12-29,Dezembro,2022,Ração,Cartão de Débito,3,123.57,370.71,,,
2022-12-29,Dezembro,2022,Produtos Higiene,Cartão de Débito,1,95.51,95.51,,,
2022-12-29,Dezembro,2022,Casinhas,Dinheiro,1,56.94,56.94,,,
2022-12-29,Dezembro,2022,Brinquedos,Cartão de Crédito,1,89.56,89.56,,,
2022-12-29,Dezembro,2022,Brinquedos,Dinheiro,1,89.56,89.56,,,
2022-12-29,Dezembro,2022,Produtos Higiene,Cartão de Crédito,1,95.51,95.51,,,
2022-12-30,Dezembro,2022,Ração,Cartão de Crédito,4,123.57,494.28,,,
2022-12-30,Dezembro,2022,Casinhas,PIX,2,56.94,113.88,,,
2022-12-30,Dezembro,2022,Ração,Cartão de Crédito,2,123.57,247.14,,,
2022-12-30,Dezembro,2022,Casinhas,Cartão de Crédito,2,56.94,113.88,,,
2022-12-30,Dezembro,2022,Casinhas,Cartão de Crédito,1,56.94,56.94,,,
2022-12-30,Dezembro,2022,Ração,Cartão de Débito,4,123.57,494.28,,,
2022-12-31,Dezembro,2022,Brinquedos,Cartão de Débito,1,89.56,89.56,,,
2022-12-31,Dezembro,2022,Casinhas,Cartão de Crédito,2,56.94,113.88,,,
2022-12-31,Dezembro,2022,Ração,PIX,3,123.57,370.71,,,
2022-12-31,Dezembro,2022,Brinquedos,Cartão de Crédito,1,89.56,89.56,,,
2022-12-31,Dezembro,2022,Casinhas,Cartão de Débito,1,56.94,56.94,,,
2022-12-31,Dezembro,2022,Ração,Cartão de Débito,1,123.57,123.57,,,
2022-12-31,Dezembro,2022,Ração,Cartão de Débito,4,123.57,494.28,,,
2022-12-31,Dezembro,2022,Produtos Higiene,PIX,1,95.51,95.51,,,
2024-01-01,Janeiro,2024,Produtos Higiene,Dinheiro,1,95.51,95.51,,,
2024-01-01,Janeiro,2024,Brinquedos,Cartão de Crédito,1,89.56,89.56,,,
2024-01-01,Janeiro,2024,Casinhas,Dinheiro,1,56.94,56.94,,,
2024-01-01,Janeiro,2024,Ração,PIX,1,123.57,123.57,,,
2024-01-01,Janeiro,2024,Produtos Higiene,Dinheiro,1,95.51,95.51,,,
2024-01-01,Janeiro,2024,Casinhas,Dinheiro,2,56.94,113.88,,,
2024-01-01,Janeiro,2024,Brinquedos,Dinheiro,1,89.56,89.56,,,
2024-01-01,Janeiro,2024,Produtos Higiene,Cartão de Crédito,1,95.51,95.51,,,
2024-01-01,Janeiro,2024,Casinhas,Cartão de Débito,1,56.94,56.94,,,
2024-01-02,Janeiro,2024,Brinquedos,PIX,1,89.56,89.56,,,
2024-01-02,Janeiro,2024,Produtos Higiene,Cartão de Crédito,1,95.51,95.51,,,
2024-01-02,Janeiro,2024,Casinhas,PIX,1,56.94,56.94,,,
2024-01-02,Janeiro,2024,Casinhas,Cartão de Débito,3,56.94,170.82,,,
2024-01-02,Janeiro,2024,Casinhas,PIX,2,56.94,113.88,,,
2024-01-02,Janeiro,2024,Ração,PIX,1,123.57,123.57,,,
2024-01-02,Janeiro,2024,Ração,PIX,1,123.57,123.57,,,
2024-01-02,Janeiro,2024,Brinquedos,PIX,1,89.56,89.56,,,
2024-01-02,Janeiro,2024,Brinquedos,Cartão de Crédito,2,89.56,179.12,,,
2024-01-02,Janeiro,2024,Brinquedos,Cartão de Crédito,1,89.56,89.56,,,
2024-01-02,Janeiro,2024,Casinhas,PIX,1,56.94,56.94,,,
2024-01-03,Janeiro,2024,Casinhas,Cartão de Débito,1,56.94,56.94,,,
2024-01-03,Janeiro,2024,Casinhas,PIX,2,56.94,113.88,,,
2024-01-03,Janeiro,2024,Brinquedos,Cartão de Débito,1,89.56,89.56,,,
2024-01-03,Janeiro,2024,Brinquedos,Cartão de Crédito,1,89.56,89.56,,,
2024-01-03,Janeiro,2024,Brinquedos,Cartão de Crédito,1,89.56,89.56,,,
2024-01-04,Janeiro,2024,Casinhas,Cartão de Crédito,2,56.94,113.88,,,
2024-01-04,Janeiro,2024,Brinquedos,Dinheiro,2,89.56,179.12,,,
2024-01-04,Janeiro,2024,Casinhas,Cartão de Crédito,1,56.94,56.94,,,
2024-01-04,Janeiro,2024,Casinhas,Cartão de Débito,2,56.94,113.88,,,
2024-01-05,Janeiro,2024,Casinhas,Cartão de Débito,3,56.94,170.82,,,
2024-01-05,Janeiro,2024,Ração,PIX,1,123.57,123.57,,,
2024-01-05,Janeiro,2024,Ração,PIX,1,123.57,123.57,,,
2024-01-05,Janeiro,2024,Casinhas,Dinheiro,2,56.94,113.88,,,
2024-01-05,Janeiro,2024,Brinquedos,Cartão de Crédito,1,89.56,89.56,,,
2024-01-06,Janeiro,2024,Brinquedos,Cartão de Crédito,1,89.56,89.56,,,
2024-01-06,Janeiro,2024,Casinhas,Cartão de Crédito,3,56.94,170.82,,,
2024-01-06,Janeiro,2024,Ração,Cartão de Crédito,1,123.57,123.57,,,
2024-01-06,Janeiro,2024,Casinhas,Cartão de Débito,2,56.94,113.88,,,
2024-01-06,Janeiro,2024,Brinquedos,Dinheiro,1,89.56,89.56,,,
2024-01-06,Janeiro,2024,Ração,Cartão de Débito,1,123.57,123.57,,,
2024-01-06,Janeiro,2024,Produtos Higiene,Dinheiro,1,95.51,95.51,,,
2024-01-06,Janeiro,2024,Brinquedos,Cartão de Débito,1,89.56,89.56,,,
2024-01-06,Janeiro,2024,Ração,Dinheiro,1,123.57,123.57,,,
2024-01-06,Janeiro,2024,Ração,Cartão de Débito,1,123.57,123.57,,,
2024-01-06,Janeiro,2024,Produtos Higiene,Cartão de Crédito,1,95.51,95.51,,,
2024-01-07,Janeiro,2024,Produtos Higiene,Dinheiro,1,95.51,95.51,,,
2024-01-07,Janeiro,2024,Ração,Cartão de Débito,1,123.57,123.57,,,
2024-01-07,Janeiro,2024,Casinhas,PIX,1,56.94,56.94,,,
2024-01-07,Janeiro,2024,Brinquedos,Cartão de Crédito,1,89.56,89.56,,,
2024-01-07,Janeiro,2024,Produtos Higiene,Cartão de Débito,1,95.51,95.51,,,
2024-01-07,Janeiro,2024,Ração,PIX,1,123.57,123.57,,,
2024-01-07,Janeiro,2024,Produtos Higiene,Cartão de Débito,1,95.51,95.51,,,
2024-01-08,Janeiro,2024,Casinhas,Cartão de Débito,2,56.94,113.88,,,
2024-01-08,Janeiro,2024,Casinhas,Cartão de Débito,3,56.94,170.82,,,
2024-01-08,Janeiro,2024,Casinhas,PIX,1,56.94,56.94,,,
2024-01-08,Janeiro,2024,Brinquedos,PIX,1,89.56,89.56,,,
2024-01-08,Janeiro,2024,Ração,PIX,1,123.57,123.57,,,
2024-01-09,Janeiro,2024,Casinhas,PIX,2,56.94,113.88,,,
2024-01-09,Janeiro,2024,Produtos Higiene,Cartão de Débito,1,95.51,95.51,,,
2024-01-09,Janeiro,2024,Brinquedos,Dinheiro,1,89.56,89.56,,,
2024-01-09,Janeiro,2024,Brinquedos,Cartão de Débito,1,89.56,89.56,,,
2024-01-09,Janeiro,2024,Casinhas,Dinheiro,2,56.94,113.88,,,
2024-01-09,Janeiro,2024,Brinquedos,Cartão de Débito,1,89.56,89.56,,,
2024-01-09,Janeiro,2024,Produtos Higiene,PIX,1,95.51,95.51,,,
2024-01-09,Janeiro,2024,Brinquedos,Dinheiro,1,89.56,89.56,,,
2024-01-09,Janeiro,2024,Casinhas,Cartão de Débito,2,56.94,113.88,,,
2024-01-09,Janeiro,2024,Produtos Higiene,PIX,1,95.51,95.51,,,
2024-01-10,Janeiro,2024,Ração,PIX,2,123.57,247.14,,,
2024-01-10,Janeiro,2024,Produtos Higiene,Dinheiro,1,95.51,95.51,,,
2024-01-10,Janeiro,2024,Brinquedos,PIX,1,89.56,89.56,,,
2024-01-10,Janeiro,2024,Produtos Higiene,PIX,1,95.51,95.51,,,
2024-01-10,Janeiro,2024,Ração,Cartão de Crédito,1,123.57,123.57,,,
2024-01-10,Janeiro,2024,Ração,PIX,1,123.57,123.57,,,
2024-01-10,Janeiro,2024,Ração,Cartão de Débito,1,123.57,123.57,,,
2024-01-11,Janeiro,2024,Produtos Higiene,PIX,1,95.51,95.51,,,
2024-01-11,Janeiro,2024,Ração,Cartão de Crédito,2,123.57,247.14,,,
2024-01-11,Janeiro,2024,Casinhas,Cartão de Crédito,2,56.94,113.88,,,
2024-01-11,Janeiro,2024,Produtos Higiene,Cartão de Crédito,1,95.51,95.51,,,
2024-01-11,Janeiro,2024,Casinhas,Dinheiro,3,56.94,170.82,,,
2024-01-11,Janeiro,2024,Brinquedos,Cartão de Débito,1,89.56,89.56,,,
2024-01-12,Janeiro,2024,Brinquedos,Cartão de Débito,1,89.56,89.56,,,
2024-01-12,Janeiro,2024,Brinquedos,PIX,1,89.56,89.56,,,
2024-01-12,Janeiro,2024,Ração,Cartão de Débito,1,123.57,123.57,,,
2024-01-12,Janeiro,2024,Casinhas,Dinheiro,1,56.94,56.94,,,
2024-01-12,Janeiro,2024,Casinhas,Cartão de Débito,1,56.94,56.94,,,
2024-01-12,Janeiro,2024,Brinquedos,Dinheiro,1,89.56,89.56,,,
2024-01-13,Janeiro,2024,Casinhas,Dinheiro,1,56.94,56.94,,,
2024-01-13,Janeiro,2024,Casinhas,Dinheiro,2,56.94,113.88,,,
2024-01-13,Janeiro,2024,Brinquedos,PIX,1,89.56,89.56,,,
2024-01-13,Janeiro,2024,Brinquedos,Cartão de Crédito,1,89.56,89.56,,,
2024-01-13,Janeiro,2024,Produtos Higiene,Cartão de Débito,1,95.51,95.51,,,
2024-01-13,Janeiro,2024,Brinquedos,PIX,1,89.56,89.56,,,
2024-01-13,Janeiro,2024,Produtos Higiene,PIX,2,95.51,191.02,,,
2024-01-13,Janeiro,2024,Casinhas,PIX,1,56.94,56.94,,,
2024-01-13,Janeiro,2024,Casinhas,Cartão de Débito,3,56.94,170.82,,,
2024-01-13,Janeiro,2024,Ração,Cartão de Crédito,1,123.57,123.57,,,
2024-01-14,Janeiro,2024,Casinhas,PIX,3,56.94,170.82,,,
2024-01-14,Janeiro,2024,Casinhas,Cartão de Crédito,3,56.94,170.82,,,
2024-01-14,Janeiro,2024,Brinquedos,Cartão de Débito,1,89.56,89.56,,,
2024-01-14,Janeiro,2024,Casinhas,Cartão de Débito,1,56.94,56.94,,,
2024-01-14,Janeiro,2024,Ração,Cartão de Crédito,2,123.57,247.14,,,
2024-01-15,Janeiro,2024,Casinhas,Cartão de Débito,2,56.94,113.88,,,
2024-01-15,Janeiro,2024,Casinhas,PIX,3,56.94,170.82,,,
2024-01-15,Janeiro,2024,Brinquedos,Cartão de Crédito,1,89.56,89.56,,,
2024-01-15,Janeiro,2024,Ração,Dinheiro,1,123.57,123.57,,,
2024-01-15,Janeiro,2024,Ração,Dinheiro,2,123.57,247.14,,,
2024-01-15,Janeiro,2024,Ração,Dinheiro,1,123.57,123.57,,,
2024-01-15,Janeiro,2024,Casinhas,Cartão de Débito,1,56.94,56.94,,,
2024-01-15,Janeiro,2024,Ração,PIX,1,123.57,123.57,,,
2024-01-15,Janeiro,2024,Brinquedos,Cartão de Débito,1,89.56,89.56,,,
2024-01-16,Janeiro,2024,Produtos Higiene,PIX,1,95.51,95.51,,,
2024-01-16,Janeiro,2024,Ração,Cartão de Débito,1,123.57,123.57,,,
2024-01-16,Janeiro,2024,Ração,Cartão de Crédito,1,123.57,123.57,,,
2024-01-16,Janeiro,2024,Casinhas,PIX,3,56.94,170.82,,,
2024-01-16,Janeiro,2024,Casinhas,PIX,3,56.94,170.82,,,
2024-01-16,Janeiro,2024,Brinquedos,Dinheiro,1,89.56,89.56,,,
2024-01-17,Janeiro,2024,Produtos Higiene,Cartão de Débito,1,95.51,95.51,,,
2024-01-17,Janeiro,2024,Produtos Higiene,PIX,1,95.51,95.51,,,
2024-01-17,Janeiro,2024,Brinquedos,Dinheiro,1,89.56,89.56,,,
2024-01-17,Janeiro,2024,Produtos Higiene,Dinheiro,1,95.51,95.51,,,
2024-01-17,Janeiro,2024,Produtos Higiene,PIX,1,95.51,95.51,,,
2024-01-17,Janeiro,2024,Produtos Higiene,Dinheiro,1,95.51,95.51,,,
2024-01-17,Janeiro,2024,Produtos Higiene,Cartão de Débito,1,95.51,95.51,,,
2024-01-17,Janeiro,2024,Brinquedos,Cartão de Crédito,2,89.56,179.12,,,
2024-01-17,Janeiro,2024,Produtos Higiene,PIX,1,95.51,95.51,,,
2024-01-17,Janeiro,2024,Produtos Higiene,Cartão de Crédito,1,95.51,95.51,,,
2024-01-18,Janeiro,2024,Produtos Higiene,Cartão de Débito,1,95.51,95.51,,,
2024-01-18,Janeiro,2024,Brinquedos,Dinheiro,1,89.56,89.56,,,
2024-01-18,Janeiro,2024,Produtos Higiene,Dinheiro,1,95.51,95.51,,,
2024-01-18,Janeiro,2024,Brinquedos,Dinheiro,1,89.56,89.56,,,
2024-01-18,Janeiro,2024,Brinquedos,PIX,1,89.56,89.56,,,
2024-01-18,Janeiro,2024,Brinquedos,Cartão de Crédito,1,89.56,89.56,,,
2024-01-18,Janeiro,2024,Brinquedos,Dinheiro,1,89.56,89.56,,,
2024-01-18,Janeiro,2024,Produtos Higiene,Cartão de Crédito,1,95.51,95.51,,,
2024-01-18,Janeiro,2024,Casinhas,Dinheiro,2,56.94,113.88,,,
2024-01-19,Janeiro,2024,Casinhas,Cartão de Crédito,1,56.94,56.94,,,
2024-01-19,Janeiro,2024,Ração,Dinheiro,1,123.57,123.57,,,
2024-01-19,Janeiro,2024,Brinquedos,Dinheiro,1,89.56,89.56,,,
2024-01-19,Janeiro,2024,Ração,Cartão de Débito,1,123.57,123.57,,,
2024-01-20,Janeiro,2024,Brinquedos,Dinheiro,2,89.56,179.12,,,
2024-01-20,Janeiro,2024,Produtos Higiene,PIX,1,95.51,95.51,,,
2024-01-20,Janeiro,2024,Produtos Higiene,Cartão de Débito,1,95.51,95.51,,,
2024-01-20,Janeiro,2024,Casinhas,PIX,1,56.94,56.94,,,
2024-01-20,Janeiro,2024,Casinhas,Dinheiro,1,56.94,56.94,,,
2024-01-21,Janeiro,2024,Casinhas,Cartão de Débito,3,56.94,170.82,,,
2024-01-21,Janeiro,2024,Brinquedos,Cartão de Crédito,1,89.56,89.56,,,
2024-01-21,Janeiro,2024,Brinquedos,Dinheiro,1,89.56,89.56,,,
2024-01-21,Janeiro,2024,Ração,Cartão de Crédito,1,123.57,123.57,,,
2024-01-21,Janeiro,2024,Casinhas,Cartão de Débito,2,56.94,113.88,,,
2024-01-21,Janeiro,2024,Ração,Dinheiro,1,123.57,123.57,,,
2024-01-21,Janeiro,2024,Brinquedos,Cartão de Débito,1,89.56,89.56,,,
2024-01-21,Janeiro,2024,Casinhas,Cartão de Débito,2,56.94,113.88,,,
2024-01-21,Janeiro,2024,Produtos Higiene,Dinheiro,1,95.51,95.51,,,
2024-01-21,Janeiro,2024,Ração,Cartão de Débito,1,123.57,123.57,,,
2024-01-21,Janeiro,2024,Casinhas,Cartão de Débito,1,56.94,56.94,,,
2024-01-21,Janeiro,2024,Casinhas,Cartão de Crédito,1,56.94,56.94,,,
2024-01-21,Janeiro,2024,Brinquedos,Dinheiro,1,89.56,89.56,,,
2024-01-22,Janeiro,2024,Ração,Cartão de Crédito,1,123.57,123.57,,,
2024-01-22,Janeiro,2024,Brinquedos,Cartão de Crédito,1,89.56,89.56,,,
2024-01-22,Janeiro,2024,Produtos Higiene,Cartão de Crédito,2,95.51,191.02,,,
2024-01-23,Janeiro,2024,Casinhas,Cartão de Crédito,2,56.94,113.88,,,
2024-01-23,Janeiro,2024,Casinhas,PIX,2,56.94,113.88,,,
2024-01-23,Janeiro,2024,Ração,Cartão de Crédito,1,123.57,123.57,,,
2024-01-23,Janeiro,2024,Casinhas,Dinheiro,2,56.94,113.88,,,
2024-01-23,Janeiro,2024,Ração,Cartão de Débito,1,123.57,123.57,,,
2024-01-23,Janeiro,2024,Ração,Cartão de Crédito,1,123.57,123.57,,,
2024-01-23,Janeiro,2024,Casinhas,Cartão de Crédito,3,56.94,170.82,,,
2024-01-23,Janeiro,2024,Brinquedos,Cartão de Débito,2,89.56,179.12,,,
2024-01-24,Janeiro,2024,Ração,PIX,1,123.57,123.57,,,
2024-01-24,Janeiro,2024,Ração,PIX,1,123.57,123.57,,,
2024-01-24,Janeiro,2024,Brinquedos,Dinheiro,1,89.56,89.56,,,
2024-01-24,Janeiro,2024,Brinquedos,Dinheiro,1,89.56,89.56,,,
2024-01-24,Janeiro,2024,Ração,Dinheiro,1,123.57,123.57,,,
2024-01-25,Janeiro,2024,Produtos Higiene,Dinheiro,1,95.51,95.51,,,
2024-01-25,Janeiro,2024,Ração,Cartão de Crédito,1,123.57,123.57,,,
2024-01-25,Janeiro,2024,Ração,Dinheiro,1,123.57,123.57,,,
2024-01-25,Janeiro,2024,Ração,Dinheiro,1,123.57,123.57,,,
2024-01-25,Janeiro,2024,Brinquedos,PIX,1,89.56,89.56,,,
2024-01-25,Janeiro,2024,Produtos Higiene,Cartão de Crédito,1,95.51,95.51,,,
2024-01-25,Janeiro,2024,Casinhas,Cartão de Crédito,2,56.94,113.88,,,
2024-01-25,Janeiro,2024,Ração,Cartão de Crédito,1,123.57,123.57,,,
2024-01-26,Janeiro,2024,Brinquedos,Cartão de Crédito,1,89.56,89.56,,,
2024-01-26,Janeiro,2024,Ração,PIX,1,123.57,123.57,,,
2024-01-26,Janeiro,2024,Brinquedos,Cartão de Débito,2,89.56,179.12,,,
2024-01-26,Janeiro,2024,Casinhas,Dinheiro,2,56.94,113.88,,,
2024-01-26,Janeiro,2024,Casinhas,Cartão de Débito,3,56.94,170.82,,,
2024-01-26,Janeiro,2024,Ração,PIX,1,123.57,123.57,,,
2024-01-27,Janeiro,2024,Brinquedos,Cartão de Crédito,1,89.56,89.56,,,
2024-01-27,Janeiro,2024,Ração,PIX,1,123.57,123.57,,,
2024-01-27,Janeiro,2024,Produtos Higiene,PIX,1,95.51,95.51,,,
2024-01-27,Janeiro,2024,Produtos Higiene,Cartão de Crédito,1,95.51,95.51,,,
2024-01-27,Janeiro,2024,Casinhas,Cartão de Débito,1,56.94,56.94,,,
2024-01-27,Janeiro,2024,Produtos Higiene,Dinheiro,1,95.51,95.51,,,
2024-01-27,Janeiro,2024,Ração,Cartão de Crédito,2,123.57,247.14,,,
2024-01-27,Janeiro,2024,Casinhas,PIX,2,56.94,113.88,,,
2024-01-28,Janeiro,2024,Ração,Cartão de Crédito,1,123.57,123.57,,,
2024-01-28,Janeiro,2024,Brinquedos,Dinheiro,1,89.56,89.56,,,
2024-01-28,Janeiro,2024,Ração,Dinheiro,1,123.57,123.57,,,
2024-01-28,Janeiro,2024,Produtos Higiene,Cartão de Débito,1,95.51,95.51,,,
2024-01-28,Janeiro,2024,Produtos Higiene,PIX,1,95.51,95.51,,,
2024-01-28,Janeiro,2024,Brinquedos,Cartão de Débito,1,89.56,89.56,,,
2024-01-29,Janeiro,2024,Ração,PIX,2,123.57,247.14,,,
2024-01-29,Janeiro,2024,Casinhas,Cartão de Crédito,3,56.94,170.82,,,
2024-01-29,Janeiro,2024,Casinhas,PIX,2,56.94,113.88,,,
2024-01-29,Janeiro,2024,Casinhas,Cartão de Crédito,2,56.94,113.88,,,
2024-01-29,Janeiro,2024,Casinhas,Dinheiro,2,56.94,113.88,,,
2024-01-29,Janeiro,2024,Ração,Cartão de Crédito,1,123.57,123.57,,,
2024-01-29,Janeiro,2024,Casinhas,Dinheiro,3,56.94,170.82,,,
2024-01-29,Janeiro,2024,Brinquedos,Cartão de Crédito,1,89.56,89.56,,,
2024-01-29,Janeiro,2024,Ração,PIX,1,123.57,123.57,,,
2024-01-29,Janeiro,2024,Brinquedos,Cartão de Débito,1,89.56,89.56,,,
2024-01-29,Janeiro,2024,Ração,Dinheiro,1,123.57,123.57,,,
2024-01-29,Janeiro,2024,Casinhas,Cartão de Débito,3,56.94,170.82,,,
2024-01-30,Janeiro,2024,Ração,Dinheiro,1,123.57,123.57,,,
2024-01-30,Janeiro,2024,Brinquedos,Dinheiro,1,89.56,89.56,,,
2024-01-30,Janeiro,2024,Ração,Dinheiro,1,123.57,123.57,,,
2024-01-30,Janeiro,2024,Casinhas,PIX,2,56.94,113.88,,,
2024-01-30,Janeiro,2024,Ração,Cartão de Débito,1,123.57,123.57,,,
2024-01-31,Janeiro,2024,Casinhas,Dinheiro,3,56.94,170.82,,,
2024-01-31,Janeiro,2024,Casinhas,Dinheiro,1,56.94,56.94,,,
2024-01-31,Janeiro,2024,Ração,Cartão de Crédito,1,123.57,123.57,,,
2024-01-31,Janeiro,2024,Brinquedos,Cartão de Crédito,1,89.56,89.56,,,
2024-01-31,Janeiro,2024,Casinhas,Dinheiro,3,56.94,170.82,,,
2024-02-01,Fevereiro,2024,Casinhas,Cartão de Débito,3,56.94,170.82,,,
2024-02-01,Fevereiro,2024,Ração,Dinheiro,1,123.57,123.57,,,
2024-02-01,Fevereiro,2024,Casinhas,PIX,1,56.94,56.94,,,
2024-02-01,Fevereiro,2024,Casinhas,Cartão de Débito,2,56.94,113.88,,,
2024-02-01,Fevereiro,2024,Casinhas,Cartão de Crédito,3,56.94,170.82,,,
2024-02-02,Fevereiro,2024,Brinquedos,Cartão de Débito,1,89.56,89.56,,,
2024-02-02,Fevereiro,2024,Casinhas,Cartão de Débito,2,56.94,113.88,,,
